,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2064,"frozenset({'trace_length_median_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
1115,"frozenset({'trace_length_median_neg', 'trace_length_max_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
2676,"frozenset({'call_depth_max', 'trace_length_median_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
360,"frozenset({'global_nesting_depth_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.09166666666666666,1.0,2.1052631578947367,0.048125,inf
356,"frozenset({'trace_length_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
1087,"frozenset({'trace_length_median_neg', 'call_depth_max', 'call_depth_median'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
1133,"frozenset({'trace_length_median_neg', 'global_nesting_depth_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
1125,"frozenset({'trace_length_max_neg', 'global_nesting_depth_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
2041,"frozenset({'trace_length_median_neg', 'call_depth_median', 'global_nesting_depth_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
2019,"frozenset({'call_depth_median', 'trace_length_max_neg', 'global_nesting_depth_median_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
1995,"frozenset({'trace_length_median_neg', 'call_depth_median', 'trace_length_max_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.05,0.475,0.05,1.0,2.1052631578947367,0.026250000000000002,inf
1097,"frozenset({'call_depth_max', 'global_nesting_depth_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.09166666666666666,1.0,2.1052631578947367,0.048125,inf
